-0.8,0.2,0.2,0.0,0.0,0.2,-1.6,0.0,0.0,0.0,0.0,0.0,0.0
-0.8,0.2,0.2,0.0,0.0,0.2,-1.6,0.0,0.0,0.0,0.0,0.0,0.0
-0.821775790692628,0.1860319063475266,0.18608017974399133,0.08659985080510252,0.05092387464051738,0.37965914366629083,-1.8435174922144937,-0.005549352432395618,0.601405226536703,-0.5816796611214663,0.24840819846673648,-0.22868263305149727,0.0
-0.8396846562000153,0.17422093998800647,0.17493903936650682,0.16398238018775474,0.2189850912142416,0.27340192028127247,-1.9175550514492425,-0.009827376854783312,1.0938648376279871,-1.0630942029299342,0.45055567396458274,-0.4197850392665321,0.0
-0.8549185413351064,0.16236144920051135,0.16748519966206907,0.23381042352932901,0.4491131350941341,-0.01959879074075427,-1.8661771832915173,-0.013051493112785466,1.4606829465663558,-1.5252584520852557,0.5704244870288416,-0.6349999925477456,0.0
-0.8720022819252127,0.13755409584262593,0.1727050561214844,0.3010328603475836,0.43212523644769285,0.0657051108577306,-1.9452349449866413,-0.015405728887978455,1.5018101398927404,-2.4121931787982374,0.33461525394718183,-1.2449982928526961,0.0
-0.8882991649527975,0.11593333621279893,0.175719360389108,0.36339606026682963,0.5736230362663807,-0.18549312458109518,-1.845531566716496,-0.017049456466061125,1.6054605207257637,-3.1936073070549056,0.17408458359619788,-1.7622313699253558,0.0
-0.9016520343749808,0.10182802996465233,0.17397242947179148,0.41908904720290585,0.44585127652097595,0.1818681604982531,-2.0943948169775277,-0.018117050406546684,1.81131473207285,-3.713588411754184,0.1634817537836782,-2.065755433465034,0.0
-0.9145221350832031,0.08783062106451157,0.1729658156964879,0.4708865630497658,0.6493549666318901,-0.18335204637154734,-1.94125924344036,-0.018721515586349192,1.9963770505761749,-4.227850141075461,0.1399129660695032,-2.3713860565688107,0.0
-0.9269908175468488,0.07409883200483464,0.172383252726842,0.5191544136306334,0.5149498932629692,0.1617658828337974,-2.15989656348653,-0.01895732440700075,2.169795861151172,-4.731669946611288,0.11120787144434993,-2.6730819569044857,0.0
-0.9395093429424978,0.0599753903190865,0.17243404343061625,0.5646024622142102,0.6827488439831016,-0.16096863204461914,-2.0122685048055753,-0.018903031815129315,2.331711392951788,-5.249269735898932,0.07019151788391995,-2.9877498608310837,0.0
-0.9516767868271906,0.04637032932921925,0.17249561949744524,0.6070653104349562,0.5572272391565054,0.13726764032874517,-2.191714613837805,-0.01862362480530333,2.4931340343455903,-5.748060990757695,0.034373489989016494,-3.2893004464011444,0.0
-0.9639587882826584,0.0325518726332248,0.1728654250658368,0.6472234627873592,0.687919451266209,-0.12816985430978906,-2.0631656633228856,-0.01817259608849127,2.6524215290673645,-6.254816893509855,-0.005436723093633536,-3.5969586413488828,0.0
-0.9760224205571874,0.01913298432766038,0.17318758848741223,0.6849402999743013,0.582331806690632,0.10679028705047869,-2.1982394824894778,-0.01759375073723106,2.814102201123278,-6.74709079380636,-0.039313879487979174,-3.8936747131951295,0.0
-0.9880497273038096,0.0058473362248178656,0.17355014459262091,0.72057745070382,0.6749902183962372,-0.09233721934422034,-2.0970153315101707,-0.01692276492391384,2.9782810896133665,-7.234616357693896,-0.07010396352208254,-4.186231304558472,0.0
-0.999857549758798,-0.007024740370954467,0.17381544974260382,0.7541162274317482,0.596184572750587,0.07166251486919259,-2.1870347559892154,-0.01618852067231175,3.1456077670146425,-7.706894363316522,-0.09418830275956674,-4.46709829354234,0.0
