-0.798011899245393,0.16157993638582696,0.0683149013880712,0.030749683222955904,-0.11283926822985958,-0.4801029350767066
-0.7818074093365854,0.15829984647415743,0.06695824350903072,0.02987310011314208,-0.11048232088033416,-0.47029311261483414
-0.7656926494903428,0.1550376267606665,0.0656082391876783,0.02907578596692634,-0.10814644419873544,-0.46053372442857765
-0.7496706488294366,0.1517939225981129,0.06426520269816681,0.028300536478977224,-0.10582958911939071,-0.45082892351525516
-0.7337443668151059,0.14856932695381814,0.06292935630389734,0.02752496929380068,-0.10353099787665337,-0.44118413210737506
-0.7179166614461889,0.14536443891568265,0.06160097506745295,0.026729723951801506,-0.10125010709901466,-0.4316073494871331
-0.70219030724242,0.14217983340200233,0.060280311382594806,0.025888478669158794,-0.0989868125796755,-0.4221118135286891
-0.6865679926597732,0.1390160676115326,0.05896761054532624,0.02497350465800149,-0.09674532798546523,-0.4127183248336753
-0.6710523210227711,0.13587368120365304,0.057663110795790486,0.024155016997329356,-0.0945615894664351,-0.4034051218829562
-0.6556458114629786,0.1327531964812762,0.0563670433623396,0.02355426359784777,-0.0924341039626551,-0.39412018154702244
-0.6403508998632585,0.12965511857632953,0.05507963250775429,0.02296863747338067,-0.0903261710023447,-0.38490267396409567
-0.6251699398073546,0.1265799356376491,0.05380109557758896,0.02239180635920791,-0.0882364146480868,-0.37575491747134965
-0.6101052035344061,0.1235281190211196,0.05253164305060575,0.02182231440751589,-0.08616453708105841,-0.3666783567918166
-0.5951588828979908,0.1205001234819058,0.05127147859125923,0.02125961776385051,-0.08411036103833451,-0.35767419419774965
-0.5803330903293202,0.11749638736861939,0.050020799104184006,0.020703458226939576,-0.08207383229474813,-0.3487435785802225
-0.5656298598042104,0.11451733281926721,0.04877979479063495,0.0201536522564929,-0.08005492447819064,-0.3398876207254731
-0.5510511478134738,0.1115633659588376,0.047548649206824695,0.019610064362877246,-0.07805364823540538,-0.3311074035268712
-0.5365988343363797,0.10863487709837508,0.04632753932409749,0.019072587228902198,-0.07607003425545711,-0.32240397826120176
-0.5222747238168417,0.10573224093540508,0.04511663559087842,0.01854113641855972,-0.0741041313854013,-0.3137783636799567
-0.5080805461420083,0.10285581675557277,0.04391610199633088,0.018015644873066398,-0.07215600131055468,-0.30523154418257126
-0.4940179576229247,0.10000594863535549,0.042726096135654,0.017496059504509085,-0.07022571584055819,-0.29676446880919827
-0.480088541976962,0.09718296564572602,0.04154676927695092,0.016982338336486495,-0.06831335426118802,-0.28837805040227105
-0.46629381131170106,0.09438718205663614,0.04037826642959554,0.01647444832559985,-0.06641900137826753,-0.28007316506431607
-0.45263520710997523,0.09161889754219656,0.0392207264140243,0.01597236360939088,-0.0645427458850239,-0.2718506517962912
-0.43911410121577854,0.08887839738643821,0.03807428193288025,0.015476064105318979,-0.06268467904701128,-0.26371131229465267
-0.42573179682075685,0.08616595268953652,0.036939059643434975,0.014985534374954331,-0.06084489361819044,-0.2556559108710505
-0.41248952945099865,0.08348182057438563,0.03581518023121295,0.014500762697488382,-0.059023482946091575,-0.2476851744725054
-0.39938846795385496,0.08082624439342184,0.03470275848474578,0.014021740308274128,-0.05722054022716362,-0.23979979278341365
-0.3864297154845238,0.07819945393558389,0.03360190337138038,0.013548460769050232,-0.05543615788370555,-0.2320004183951107
-0.37361431049212723,0.07560166563331712,0.032512718114069084,0.013080919444005528,-0.05367042703953781,-0.22428766703160513
-0.360943227705037,0.07303308276952228,0.03143530026906814,0.012619113061572648,-0.0519234370764151,-0.21666211782238545
-0.3484173791151855,0.07049389568435557,0.030369741804472997,0.012163039346147061,-0.050195275256826384,-0.2091243136149447
-0.33603761496112183,0.06798428198179625,0.029316129179519475,0.01171269670721135,-0.048486026401660505,-0.20167476132103176
-0.3238047247095685,0.06550440673588989,0.028274543424581248,0.01126808397587552,-0.046795772613447265,-0.19431393229170263
-0.31171943803523666,0.06305442269659457,0.027245060221796354,0.010829200180804294,-0.045124593037637696,-0.18704226271708527
